Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Y_lat,X_lon,Georeference
2020,CA,Merced County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,402.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,06047,37.18702646,-120.7044101,POINT (-120.7044101 37.18702646)
2020,GA,Wheeler County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Hispanic,T2,13309,32.1138229,-82.72162096,POINT (-82.72162096 32.1138229)
2020,FL,Hernando County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,305.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Hispanic,T2,12053,28.54981118,-82.41661036,POINT (-82.41661036 28.54981118)
2020,GA,Tift County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,13277,31.45758044,-83.52158925,POINT (-83.52158925 31.45758044)
2020,GA,Harris County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,249.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,13145,32.73343978,-84.90635851,POINT (-84.90635851 32.73343978)
2020,IA,Grundy County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,19075,42.39934829,-92.7978501,POINT (-92.7978501 42.39934829)
2020,ID,Twin Falls County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Asian,T2,16083,42.35128451,-114.6545874,POINT (-114.6545874 42.35128451)
2020,IA,Jones County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,More than one race,T2,19105,42.1215064,-91.13364562,POINT (-91.13364562 42.1215064)
2020,CO,Park County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,176.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,08093,39.11561621,-105.7086982,POINT (-105.7086982 39.11561621)
2020,FL,Union County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,527.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,12125,30.04317313,-82.36822909,POINT (-82.36822909 30.04317313)
2020,AL,St. Clair County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,410.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,01115,33.71606539,-86.31496031,POINT (-86.31496031 33.71606539)
2020,IA,Crawford County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,19047,42.03551689,-95.38867844,POINT (-95.38867844 42.03551689)
2020,FL,Broward County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,American Indian or Alaska Native,T2,12011,26.15335887,-80.49120591,POINT (-80.49120591 26.15335887)
2020,IA,Louisa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,417.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,19115,41.21771956,-91.26083772,POINT (-91.26083772 41.21771956)
2020,AR,Conway County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,05029,35.26666703,-92.69571427,POINT (-92.69571427 35.26666703)
2020,ID,Gooding County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,16047,42.96182654,-114.8004477,POINT (-114.8004477 42.96182654)
2020,GA,Sumter County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,431.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Black,T2,13261,32.03638754,-84.19290166,POINT (-84.19290166 32.03638754)
2020,GA,Hancock County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Hispanic,T2,13141,33.27260243,-82.99831753,POINT (-82.99831753 33.27260243)
2020,AK,Bristol Bay,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,02060,58.75349599,-156.694662,POINT (-156.694662 58.75349599)
2020,GA,Treutlen County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,408.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Black,T2,13283,32.3998074,-82.56552311,POINT (-82.56552311 32.3998074)
2020,CA,Kern County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,774.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,06029,35.34527144,-118.7305113,POINT (-118.7305113 35.34527144)
2020,CO,Jefferson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,404.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Black,T2,08059,39.57943812,-105.2420837,POINT (-105.2420837 39.57943812)
2020,GA,Butts County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,13035,33.29249051,-83.95632192,POINT (-83.95632192 33.29249051)
2020,GA,Gilmer County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Hispanic,T2,13123,34.68785958,-84.45231591,POINT (-84.45231591 34.68785958)
2020,CA,Calaveras County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,230.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,06009,38.20165543,-120.5447212,POINT (-120.5447212 38.20165543)
2020,GA,Clayton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,13063,33.54272332,-84.35030499,POINT (-84.35030499 33.54272332)
2020,IA,Audubon County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,More than one race,T2,19009,41.68368198,-94.91529759,POINT (-94.91529759 41.68368198)
2020,CO,La Plata County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,240.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,American Indian or Alaska Native,T2,08067,37.28188223,-107.8379407,POINT (-107.8379407 37.28188223)
2020,GA,Atkinson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Hispanic,T2,13003,31.29808592,-82.8764794,POINT (-82.8764794 31.29808592)
2020,CO,Otero County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,08089,37.89500642,-103.7092206,POINT (-103.7092206 37.89500642)
2020,AK,Yukon-Koyukuk,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,More than one race,T2,02290,65.5031268,-151.4114639,POINT (-151.4114639 65.5031268)
2020,CA,San Francisco County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,329.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,06075,37.74670026,-122.4301026,POINT (-122.4301026 37.74670026)
2020,IA,Grundy County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,19075,42.39934829,-92.7978501,POINT (-92.7978501 42.39934829)
2020,FL,Charlotte County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,248,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,12015,26.90528906,-81.89067786,POINT (-81.89067786 26.90528906)
2020,AL,Escambia County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,01053,31.13244501,-87.16014727,POINT (-87.16014727 31.13244501)
2020,FL,Citrus County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,194,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Asian,T2,12017,28.85312551,-82.45873226,POINT (-82.45873226 28.85312551)
2020,FL,Dixie County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,12029,29.61531388,-83.15121012,POINT (-83.15121012 29.61531388)
